Username,Date,Star Rating,Title,Review Comment,Review Link,User Profile Link
"Denise Bookhardt",15-Apr-2017,5,"","I love talking to my family and friends and meeting new people around the world and it""s good for dating and church meetings programs and all kinds of things.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSG13WkhjM2x0Q1QtNjI2R1ZPYm05OW9wZGJQNDZIcEtqekxkREM0OVFkQXlzdEJFRHhXcTRaX0hyNDlsM0E2c2RfSVAxQmtIWUZ1ZlhHQ2c",""
"Dheena Mohan",15-Apr-2017,5,"","Super The Best","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0pSLUdlZGhXZjlQZ0gtempFMkQyRnA3ZEtZUUVpUzFOOEZJT01HdmZuWUZhbXc4OXZNN2VnTVlrLTdyRE9ST1E4X0hQT081VS03anlqTHc",""
"",15-Apr-2017,5,"","Laxman jagade","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSGd1Sng1OHI3ZXVBaEpxeGVxWllDSW94MTBQT1B0cmxSWXd6RUgzLURhSjFZZkVhSE9wYVhKN0Z0X2tuVHpkUGtMcDc5TkptdnppeG9Gbmc",""
"Obie Misayes",15-Apr-2017,5,"","facebook is the best apps ever","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnZ5TGpiSmxDS2RqSk1GczhMSmlGY0JCTmRCYVczRi1xeXZKbm1iM21aMTkyVVZuQWYxbDJwUjM5dDVzaG1SdHlkUTh5bm1URWdJWU5JQ0E",""
"Sady Kashniya",15-Apr-2017,5,"","Love it,,😎😎","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkRZRWNTN3NCSjg1M3RVLVhTWVd4ZWZybDRKMEk3Vk9KSFFGZUU4RUtHOG0zd3M1TjA0NWMxQVJMQWRyX2JSZ2tGQjY4UGN3bmFHb0Uwdmc",""
"",15-Apr-2017,5,"","Nice","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR29idE1rNkZMaEZDSi1ya055bWlvNUo4dmtkZDRET0FaSUloVURlLWVseWZtdXY1QU1CQldBX1lkYmFRTU5lRlZRZWhRS3lIZVQ5WWJ5bGc",""
"",15-Apr-2017,5,"","Its cool","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVdLN0RlZ0hMYWZPVjM4VDJodUtWMnAyVTNRU3JvV01FWFRlaFJEZGZVWm5RaHpoSTFiNnY5cE0yWVpOOEN3bTR1WjR5elhxaGEwWFB3b1E",""
"Deepak Singh",15-Apr-2017,5,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnZ2dUFMcWJoYzVJLVREeTg0RUhYQlFBdlFiZ0sxdmdJNDlaY1EyaUdISVJ0bmo0c2JTQnpsYWw0S3Myc0syMzJpcEVfWUtLa1MwOXIxN1E",""
"",15-Apr-2017,5,"","I like it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnZ1Q1BUSVd2SEN4RE5hd0ZCLVEyalR6VUluclVfc1dpSkI4OGc0dGZGWWp5MV9iM3lPalBtRWp6bkcxblJSbDBJNGJpU0M4M3dQa3UtX3c",""
"Stan Craw",15-Apr-2017,5,"","Excellent","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRTlTYWs1U3ZCVUg0ZHNuZWNmOEFIUkJUc0NEUzROcWh6OXdTRmtibEZWa3lYeXhJSVFqR2oxZEFLYUMtZW9JMW5jRW5zWEF1Z3pJT285QlE",""
"Nelson Nabuab",15-Apr-2017,4,"","Always good app..","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVIxZ3FsRkZlekl3ZzkxUWg1bm9KRVBrMWJzUUpZcVJYYWVkMDBlbWp6RHZKcVNSVDJhOUxZZnk3T1NfM2ZTeXNVUm9NMkk5MF9sQk90c0E",""
"Jacob Pope",15-Apr-2017,5,"","This a very good zp it is the best one in years","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRTJaVVF4TUxfN1JrMnRxWkFkRXBJdk1yeUxPQlFCdEctSnFudzlJcExfUDZ0R253Mml3eUxzTEJYejBGbXpMT1dHanBoanJ6alllTWR4LUE",""
"moon loung",15-Apr-2017,5,"Tai Facebook","Tai Facebook 16","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0djdmk1cEZPalVsaHpFT3FHQnFrM2pvbWpUNnRvMHdqT290UE9zU3dPVktnZ2F5ZlhNVl82NnpSTUQzTml6V19BckhXQjhibWtzRnlWVmc",""
"",15-Apr-2017,5,"","I like this app , It easy to share some pic","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRWVxMEVoemZKZkx4SllNdnFoQW51TzdtQVhaOVRWRE0waWJjRFdib0phMUd1a09QeS1hR2ZqYldEdHl2dGJqUi13WnRsZ2l2dloxQ1AwY0E",""
"Kaylee Williams",15-Apr-2017,5,"","Ayyyy","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSElDRnNibFU0dFh1c1BZVzdoMW9ZajRLN05ITU5aT1psUEotb3E2dHlvUi16aDEtd3U3WDd0QW9uRjJIZmk3cUpDYzYtTUdfbTlaZG1ILXc",""
"",15-Apr-2017,1,"Slow download","Slow download Sucks","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRjNVbmRSSGFBNFVYOUFkNDdDVUx1YjlVNjd3ZmtkQThUM2ZpeDJPRlJpYWZVSFU3aW11UURQY0hmUDhDQU9MeUZaYmpPZE90czRVdldqVnc",""
"gret van",15-Apr-2017,5,"","Should be more good photo edit","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRjFsLUhQQXB5blcycjFMT0dSOXdFSnlPc252NXZ0V2NBTXMzQkZIX2xJQVUzTEE5MzQ2NE1aZnowZjQycERsSDdleVJCM1I2LW5ha2Jhdnc",""
"",15-Apr-2017,4,"fun fun fun","fun fun fun This is so much fun you have to play just to see what all the fun is about. you will love it.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0JJSGU0OU1PaHg4NU0xZjdKUUcwaFBmTE1pRW1qdzFTYjIxWlpkNUJ1WlJuaWZMakJHTEdTSFowaDNGZ05OU3dyNFpTbUo0dVRoU0RYOGc",""
"Ginny Hart",15-Apr-2017,2,"","Keeps crashing since update","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3RqY25ySkNsV1ZyR2tqZmwwUnZZNzVxbnotSFhweGkxeDdJWFo3VVJPd3ZqUXphMHh5OS1FekpCOFhSWTIxSUF1NTF6SDJOX0FFblNmQUE",""
"sachin singh",15-Apr-2017,3,"","Good...for the use","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUpXWlJYblVfOHFoZ1N1bGhKSlIyRWlkNW9GaUJ5UWtpUENnSnpCbWh0Z0x1Y3FDTVJfNjVYQmhRZ1RnNW1kbUh1NlhPSkFUU0J1MjBoX1E",""
"",15-Apr-2017,5,"","Its good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1ZMdGc0LVhqNVRlUWFxLWxjbDdsSXJ5T0ktVlJmWkNZa0FLbmVwUE0tX2dFeUlXWlBoeU9hTWM0c2lnaVlCa3FrSlRPSXZmbHhieWpMOWc",""
"Navjot Singh",15-Apr-2017,1,"","WHY ARE YOU STEALING MY CONTACTS, WHEN I BLOCKED YOUR PERMISSION!!!!!!!!!!!!!!!!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSHpiX2J0djBVcUc3ZEQxVFk1dmtmZ2VlUmR2RlJLdU8xSm8tUzVSNXc3eldHcXQtXzZwVmRVa0dkYjBIZTNncmRxSmdZaU5ya01EUlVnQlE",""
"Donmanuel july22",15-Apr-2017,5,"","I like it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSHluRlItTm1YZWsyRDNidmswVHlQZy1kQXlrekVOT2RmSHVMeEtzS0RMYlRteG1kM1JkeGYtcXl3cTExZ2hYd19uRkZDWkFYUWJIRUp0N0E",""
"Deepak D",15-Apr-2017,5,"","Excellent performance","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRTJjREJTZXVSRE42RXZqYnYxY1hZVGJOc2VHby11RjEtRXlzQ2dxcC1KRDZYbWhlQzgyVmduN2NNNXJGdVBETy1LVzVlODZ6XzBDSE94SGc",""
"",15-Apr-2017,5,"","Good!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmRtN2pXY3ZkSFRTcXlDeWVSWEZscWxNaUNvZTlqcHROQXRwODFRMU1FMTl6RGU3YW9GSmt3Ml9oWVA4SFJYM2J1a3dJVk1ENHV6dkVnWWc",""
"babita jaiswal",15-Apr-2017,5,"","Good 😘","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSGwtOTY1MVNmSXFoaVBCQjdLQWZZZXlEN1NtYVJOSmozbWh3dGlTYVhJaW1xR0pzYU5uZkNSb0dFVzBsbHNFZU14SlVIOWkzY0NEdFBiSVE",""
"Sahas Pokharel",15-Apr-2017,3,"","UPDATE! UPDATE! And nothing changes in the update and it takes too much space in my phone....","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2Q3c2tCQlFxX1FGUUNMV29ENmdpX3hUWG03OE1xaGVfaEE4N0tBSnN1S2NBS2FVM1RQNzRRdnBZOW1hU3lLRXFqUjM0X3VCckFoSjBIYnc",""
"Malachi",15-Apr-2017,1,"","It sucked","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1FPQWNBNXYzMzl6Q3l3MzlrQ1ZoT1p3SlZMSThQcl9HczVxeDNVRjBxakRQX255QUdKb0kzVGtCNk1RYXZuWjE2aFN6SmE4WE1tcFpGenc",""
"shayna & steff singson",15-Apr-2017,5,"","This is cool","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSDNJdHdvTFBUMlh4bnE0ejlEeHlYanhsbmRua3lEMkNJYXRwRjRtREdFXzBwYUVzZDlrNHk5ai0xc1psRVRPLWdDVEV1SzgtUkU3UW1fWlE",""
"MR Ravindra",15-Apr-2017,5,"","Working very speed","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFYtcW5lNDZBMHd0Xy1BRkctckI3OEpUZmZSSHRxb3J1YTF3OHQ3LWNNRnlBbXRwUmh3enFGbkpsQkQyUlNwX1V5VDV3Zk11WEJESGlYWXc",""
"Victoria Bricker",15-Apr-2017,5,"","It's a great way to stay in touch.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSE90SEp3Z004UGRtMnRmc3BncTYzdFNBNjIyY0hWTU9WNmtvb21FZGI4cUtKUXZ1WDJfWnJQVFdzQjcxTzZjOFdsMWRPeHdmZHFnNGxOcUE",""
"Ravinder Kapil",15-Apr-2017,3,"","Grace full app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2ItcUFOUFBSZGRGenQ3SUU5enptbndpUXIwZ3k2cllUS3RIaEVHdXBUdVlVUmEtdVVZNzJ1T0dBN0NWM3BzUFN0LTNWbWpaQjgwbFpnMlE",""
"",15-Apr-2017,4,"","Very good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSGxoQUpkWl9lNjZ5UW5uRXN1aGtOY2VWQ3F1czBHaUREcTgwNmMxcTdfNzd3eGVWUllNU0dBRlJGMTlHNjFST1JXMFBXcU9mQTU4bGk1WkE",""
"",15-Apr-2017,5,"","Xtiannette","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0NvckpOUU1Ub2p1Q0pXM0xGQ0NPQ0E2TnVqb0k2MmgwUjdzc3Nzb04wczZENWN0R0RLUThMak5jY3otMVZjLUw1X0NtMjdtczNaazV4RWc",""
"Saad Faize",15-Apr-2017,3,"","I have a problem with news feed","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmktNnFBWVAwSURBUzNNSGZhclkzZkU2QXZnSGVxeExpSUFsMzlkV3k1Zk80ME9YQ29UMUFNajBtWUVTSUZPeVRCTnUyT2VtLW4wb0R1bUE",""
"Chelseaboi1981",15-Apr-2017,3,"","Was ok, now keeps crashing and closing on its own for some reason. Even after reinstalling. S7 Edge.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRXNvQzJQaG1lbjRPVElkVGRobkNydUplUlBJdlhSdFE1SzFKTFNIaDI0N2hqU29HUkVOaHFwQ0JTVkxLSHliMUJvX2RIUmJFTmtTMFE5T2c",""
"",15-Apr-2017,1,"","So solw","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2VMZ0k1OUctNWl2S2FOYUNZcXRoSDJEeHp3cDZMYXk1ZEtyMktQa3I2QUplZ2tLaHhGVi02WUhYSS1lSWtkUlBoQ3BXck9aZ051TERsVkE",""
"Jamie badillo",15-Apr-2017,5,"","Good to stay in touch with family and friends","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnpLWndKMjdMeTFZdTg0ejRTMHpQMUEtNGZJdHNnMDJXNVkwTGRWNVYzbnVvT1g5NWNHUm1QRGRUTmNFdWVKLXZrbEhnN0Rsb0hOclB0aGc",""
"Mohd Lukman Ahamat",15-Apr-2017,3,"","Latest update shows too many sponsored ads. I dont mind if there are some ads, but after 2 wall posts there will be ads. Ads EVERYWHERE!!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmdrVVZYM2JJWkFra0ZSWFFOYnVidzVLLXdRZTgyRDY5WTFUU1R3a2xqM2hYMm83Ql94eTZqNXJzcTdjbUR1ajlwR0pVQjJjaVFiNmhRTHc",""
"",15-Apr-2017,5,"","Access","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSGEwbjd1YkNHVFhzLXBoSTEzd1hkTXhubXB1RTFfUDRDekpXZVYxa2F3QkxGM2MyTXY0aXpYcjk2MXlkSXBxR0tpWUtPT0hJNExFMy1rQUE",""
"Teuku Saif",15-Apr-2017,4,"","i love this app! but i cant see my messages so sometime i hate this app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUc4OWxvNlRfRV9nanpzdjJmeldEdElSWW9NZTQ1NWw5bnpjUUpaZDdOZzFBYlBkQXpOT0lITzl6NlBzYXBMZWQ5a0hpb0ljSF80SjBqVVE",""
"Gerald Dreisewerd",15-Apr-2017,1,"","Wouldn't install.   Removed it then it started reinstalling every time the tablet restarted.   Turned off auto update in Google Play.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0hQRmNUZ3VmMXNJZndiaEsxd0pKZkQxTzRZdXZpWjA1ZUFBVmlOeTFEM09JejlIdVBPMG52UUs0aEhoY0ZiVFc1U1ZNNjBkRDRHT3U3cEE",""
"Anuj yadav",15-Apr-2017,5,"","Like it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSDdtS1FwWTh0MVMxN21kWlZ0Vy1vT01WcjBlcWR5Z2xtdEZQM3FnWVRLRlFlcEVnUUNOYW92WEZrSm9EalFITUdFVWZ6SWY1Ml9HTzQtc3c",""
"A Google User",15-Apr-2017,5,"excellent","excellent","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=bGc6QU9xcFRPR2c2bVpIVnJkTVdwa0RjYWRVOTRnTGdQbmdfWWxnVFlnZVpiVGxNdW56MGswRm1odG9tWWpwWTVEc1RrUXlJSjhVaEtSbjQxQjlqUFJCNUE",""
"Norak Rith Khen",15-Apr-2017,4,"","Facebook, please allow facebook app on android and ios to have restrict list setting. Thanks.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRXFiVmdSWnpXZ2htZE9ZQmtkNzVBdlNJaTQwRmhZNmpNRXVTYmFHYmNiNWNvS1NaY0N2d05HZUNGZ09sZHFwZTF4SjFHOW1Sc3BISVAxc3c",""
"Eddie Rios",15-Apr-2017,5,"","Fantastic","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1ZaMHNGa3M5aU9kWkVkTmFFcGluSndiSEduRmhtY2VGUVZkY3J3ZVloaVNNdmswUUFMY29reWdDek9UYTY1TFc0djVrSGdRNkptRGNyeEE",""
"Tommy Billena",15-Apr-2017,5,"","The best","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVpiRzl4M1MzLTNmNDQ1aUFuNnVpTVNtUExIdC1TT3lVa2k0M3F0M3BocjkzbUx1QTZOXzNPN0NZblUtdUxBeDE4WVFfQjV3SDVObzU4cnc",""
"",15-Apr-2017,5,"","It is the best","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmxYOW81UENvS2R4R0lUcjFBQlhpbk8yeWhtWDFiVWhuUy1XSWhfNUlJeUZ6YjlNdUR6UGNoWThGQ2k3VUYxU2Z1cmczSlVobVpYZlhzS1E",""
"Tracy Wallace",15-Apr-2017,4,"","I have problems some time","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3pqN1cxak8wOG8ycDBhZ3BPVm5NNjdlVmRVYzVWS1ZGSGh6TmF6Z3VGNVZxZ2ZhV0dpa2hJQkk5RXVlYzBkR3M1NWpYZUxYc2ljOVZXV3c",""
"Daniel Muchoki",15-Apr-2017,5,"","Cool","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0lyVWl3RDZUdXNIc2hudjFkR0tJcjRMSHlDV0pjRUZwNG9EOGNmZEgteGxNSTZaSjA4MDY5NWU0RFlMaXFLS1dWU2NxaEVpbE1FRUIwMHc",""
"Jackie Holliday",15-Apr-2017,1,"","I hate all the ads(I'd buy a version without ads) PLEASE STOP FILLING THE TIME LINE WITH SUGGESTED MARKETPLACE ITEMS AND  SUGGESTED VIDEOS!!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0tNZ0ZoZlJ5enhoeTRsSW1qZFlQT0tJR0x3d090VHNTdGhpWUhfRnBXeXNCcjNPUWZXRHpVbFJ2WHhxYmJ1WTZVbGszaVNvRlFKMWNKYXc",""
"Jermel Lapaz",15-Apr-2017,5,"","Great!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFg2SmZOcTdjaVFHdTNlMTZtQ0lPeURzTmpKeUZMUjNXSXVEM3lCODhOU1pMaHVlZXd1NVFtN2VKbXZXZG5lZWZGekwwODVlU245QW90UUE",""
"",15-Apr-2017,3,"","For some reason now on my newsfeed I am not able to ""pull down"" to refresh it. It's actually getting quite annoying now since I am not sure how to fix it.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRXpsZVlqcGZVMlNYTThtYUJLYTlWOThoZlZ1UHJnRENDdUROSmdtNERxQjV3UEt5czZwbjR5bEFJRXl2ODNwSE00ZTZrSjc1bEVUcGZSMkE",""
"Farhad Mousavi",15-Apr-2017,3,"","Is good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnp0Rlc1RnFCX191emFWQk9DM3pwYS1kSS1faGh0clVnMkh2X0ViUHlxcG0xM1F5ZVVRblhrQVNHaUR4cnlnS3ZEc2syVzd5em1MQnVoWXc",""
"",15-Apr-2017,3,"","It's great. But I hated it when I Logged out my acc bcoz it was so loading. I almost lost my patience and I have also the video problem, I don't know why when I played a video I can't see anything except of black screen infront of me but I can hear the audio.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSDJRY09iVldPbXoyZFppWnJfQzg5UWh0QjVQNWJValZSakRnNnRVMW5PVzdLeFRTcEkzaFFSeFJ5S2RaeDNPVWV4V3Z0bVRacXhIQ2xyOUE",""
"Che Ryl",15-Apr-2017,5,"","No comment :p","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVFTN2NBZGt4TUQ1QUhMTjBxMmhvVTY5M3NBenpJV2RqWXY5VDRibkJDeVRoQ1BCMjNxTFRVWG5Wdm1XVXgwSTBtWGpfU0tKQVFPbXp6NHc",""
"Rafel Rala",15-Apr-2017,5,"","thank you","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2VfeGhPbjMzNzNPYm9qRXVIRHJKQ3NiWURvX3BLd053S19PeGNwdjhkRlFUdjdyNVZsMjFGV2NnUkZ2dVlUX3lmME8wemtkZWItdkN5U0E",""
"Sean Farrow",15-Apr-2017,3,"","Still lumping all image folders on my phone into one ""gallery"" a-la iTard rubbish, it's a mess. Fix the gallery.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRTY5UE9xLXFjUnRZTWlBRGpST2dLdnIyU2ZBYXFPZkk3N3VoQTVNajVhenVDM2dIeFlqLUVjM0ViM1RCUDZzdWVRYzhMcEliUzlkX3B2UGc",""
"Jane Jam-jam",15-Apr-2017,5,"","Its very quick to meet my friends","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkt1a2VUV3haMDVkc0EyYzE4QVJYNUZwZXhsTUp1RGhiZlFIenBQSHBVbGtvb1BudjZDd3lhN3g4TUNHc2tUOThVSkVpM0RoSDVPSk1tRVE",""
"",15-Apr-2017,5,"","Great","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR19oYWtvUDRCNTZwVVJqa3RaNUlTYmxjV3VfUHZxZVF6N3JaR0tJZTNqTFVQMEFHclhsTXF2UHJpaVJMelZ6WEF3N1hoY0pxQU9hbm9DZEE",""
"Wayne Sutton",15-Apr-2017,4,"","Always works well for me.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2RabEljd0RrOXliaWd0bFhVSVVOaTdTSUZ1RWRsM0FCVHRRdzFpZFdoTDUzV3JyZm8wcm9memJLb2t1TmJIVm5HME9NNE9YWkZvczdGakE",""
"piyush karn",15-Apr-2017,5,"","Very useful","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmtMUThLcXA1T25nNG5qZGJkQmF4MTJNbk0ybVRKUVoxc1p5NUo4MmFxeUZ4Nno3Z1FOdlRtbXdoWXk0Ul85czlqeWlqd1dEQy1wMllZZVE",""
"",15-Apr-2017,5,"","😂😂","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUkxV3pyMjBnUWJZRnhXZkpXSGt4WWVVejhRRmRyRlhIWWwyNm9HX2ZoMkk4N2hZM0drUHdqaUhleWJYY2I1eHJla1MtQmFYU3dOUF82aEE",""
"Young DropOff",15-Apr-2017,5,"","Redrum😚","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3dnNFVsYktaNUV0Y2RXMXZFSVV3UjZKQzNXMVNtN082TzQ5ZGFLMFNWMXY0QU5FUHlmNlRVV2drcElMeFprM2VZU2doR3V2RlBGZlctNnc",""
"hari pollipalli",15-Apr-2017,5,"","Good app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2F2THZGcVhKZHNEcHRlcmVBWmhjbDlzWVZwS3ZadjVpc0FVR1l2clotcjRwM3dVSi1vVjQ1MnFxd1Z1WldvZEc5UnNOUnk1dndyNFpIQXc",""
"Janet Evett",15-Apr-2017,1,"","Ever since you upgraded this week it has been messing up. Leave it alone and put it back to the way it was.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3Zic0Z5TndacmxfS0x4YllJNXIwQ3JzWW1sT3Vjb05Nem91UTR2eU5BQTZzNS1PQTNxS2pQT3ZnLVJBZW5QR1ZJa3NJZzJPRmV1WmllYUE",""
"Janet Evett",15-Apr-2017,1,"","Ever since you upgraded this week it has been messing up. Leave it alone and put it back to the way it was.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3Zic0Z5TndacmxfS0x4YllJNXIwQ3JzWW1sT3Vjb05Nem91UTR2eU5BQTZzNS1PQTNxS2pQT3ZnLVJBZW5QR1ZJa3NJZzJPRmV1WmllYUE",""
"Sion Anderson",15-Apr-2017,1,"","You keep on coming up on my game .I do not want to download this app jees","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSHNpS05OSl9UcTY5VGVfZ0tJMUk0QTZUOEpDdEVYQXJVRzBzSS1peU1IbmR3bnhrZW8zMHBReTFQM29DTEJrUzNQdUJSbGdFY0NoUWdGVXc",""
"Omar Abro",15-Apr-2017,5,"","Facebook is very nice","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFp4cFRvLUt6R0xQOFdhVTRNbE4zeFJ6QUpIeWVTZnJ5UWRGT1Y5RnVkUHRmMWZrOXNPZnllc1RLTDZKXzE2Q25yZXBsX01HOVJ4bWx5OXc",""
"Gopesh Sharma",15-Apr-2017,4,"","Need some more improvement.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRXBOOEgzejR2c1B6ZFNaMV9PWVRFdWVkWTlXZzJwVTZlekxkS2YtRDkwQjlSbzBKZkNZTEZ5UkJ5dnVoMVpHVm1YTnB3MzUwZVJKVDhQa2c",""
"Sharifaidil Idjalaidil",15-Apr-2017,5,"","Greatest","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnZQM3RGVWR0azR5QmMybUE5czRMSTFpRGhUaFdRTGhiNlJncTQxZ3ZQd25QMXY0NXBCcGhWN21yMzdFMTdXNXRzZTY3STU0OXB6LUs1T3c",""
"",15-Apr-2017,1,"","The latest version absolutely sucks!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVlYYVhLT3ZtTDU0REtrcFo1NkExbnBxR3d5Wlp4UHVlRXhUbjNVcVM2M0RYSy1HNEpxOTkxRll1Z1lLQnV4X1F1UTNqRDBrRTlHeDBkSHc",""
"",15-Apr-2017,5,"","Thanks","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRV9fOUhabXFvNW9yMnpvMHBXSDdIMUZPTXY3YkZmcUp4bXVvMEZSanI1U3lNVW05X2hHR0dMZ25CdlJKR2FON2dTdmRadXdLb3JqdFYyNXc",""
"",15-Apr-2017,5,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRS0zcUFoNUw5V1JzazZZSEkxekhGamQzM2QzMFpmUml2b19nUks4RWV4YUhvTjQ4Rk5UcE93VUhVdGRYVHJmMnRuVEp3UHNqTmtERzN2dmc",""
